Id,Name,StockKeepingUnit,ProductCode,ProductClass,Description,DisplayUrl,Family,IsActive,State__c,Grade_Level__c,Category__c,Series__c,Pricing_Group__c,Coursewave_Code__c,CreatedDate,LastModifiedDate
01tWj00000C38oyIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Massachusetts,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38ozIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Michigan,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p0IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Minnesota,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p1IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Mississippi,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p2IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Missouri,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p3IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Montana,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p4IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Nebraska,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p5IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Nevada,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p6IAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Hampshire,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p7IAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Jersey,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p8IAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Mexico,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38p9IAB,Biology Foundations,,64117-020-8,Simple,,,,true,New York,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pAIAR,Biology Foundations,,64117-020-8,Simple,,,,true,North Carolina,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pBIAR,Biology Foundations,,64117-020-8,Simple,,,,true,North Dakota,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pCIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Ohio,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pDIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Oklahoma,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pEIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Oregon,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pFIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Pennsylvania,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pGIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Rhode Island,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pHIAR,Biology Foundations,,64117-020-8,Simple,,,,true,South Carolina,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pIIAR,Biology Foundations,,64117-020-8,Simple,,,,true,South Dakota,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pJIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Texas,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pKIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Utah,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pLIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Vermont,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pMIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Virginia,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pNIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Washington,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pOIAR,Biology Foundations,,64117-020-8,Simple,,,,true,West Virginia,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pPIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Wisconsin,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pQIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Wyoming,Grade 10,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pRIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Alabama,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pSIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Arizona,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pTIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Arkansas,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pUIAR,Biology Foundations,,64117-020-8,Simple,,,,true,California,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pVIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Colorado,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pWIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Connecticut,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pXIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Delaware,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pYIAR,Biology Foundations,,64117-020-8,Simple,,,,true,District of Columbia,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pZIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Florida,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38paIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Georgia,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pbIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Hawaii,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pcIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Idaho,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pdIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Illinois,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38peIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Indiana,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pfIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Iowa,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pgIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Kansas,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38phIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Louisiana,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38piIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Maine,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pjIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Maryland,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pkIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Massachusetts,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38plIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Michigan,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pmIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Minnesota,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pnIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Mississippi,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38poIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Missouri,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38ppIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Montana,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pqIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Nebraska,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38prIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Nevada,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38psIAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Hampshire,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38ptIAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Jersey,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38puIAB,Biology Foundations,,64117-020-8,Simple,,,,true,New Mexico,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pvIAB,Biology Foundations,,64117-020-8,Simple,,,,true,New York,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pwIAB,Biology Foundations,,64117-020-8,Simple,,,,true,North Carolina,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pxIAB,Biology Foundations,,64117-020-8,Simple,,,,true,North Dakota,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pyIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Ohio,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38pzIAB,Biology Foundations,,64117-020-8,Simple,,,,true,Oklahoma,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q0IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Oregon,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q1IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Pennsylvania,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q2IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Rhode Island,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q3IAB,Biology Foundations,,64117-020-8,Simple,,,,true,South Carolina,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q4IAB,Biology Foundations,,64117-020-8,Simple,,,,true,South Dakota,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q5IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Texas,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q6IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Utah,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q7IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Vermont,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q8IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Virginia,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38q9IAB,Biology Foundations,,64117-020-8,Simple,,,,true,Washington,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qAIAR,Biology Foundations,,64117-020-8,Simple,,,,true,West Virginia,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qBIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Wisconsin,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qCIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Wyoming,Grade 11,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qDIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Alabama,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qEIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Arizona,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qFIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Arkansas,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qGIAR,Biology Foundations,,64117-020-8,Simple,,,,true,California,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qHIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Colorado,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qIIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Connecticut,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qJIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Delaware,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qKIAR,Biology Foundations,,64117-020-8,Simple,,,,true,District of Columbia,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qLIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Florida,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qMIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Georgia,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qNIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Hawaii,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qOIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Idaho,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qPIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Illinois,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qQIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Indiana,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qRIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Iowa,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qSIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Kansas,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qTIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Louisiana,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qUIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Maine,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qVIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Maryland,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qWIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Massachusetts,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38qXIAR,Biology Foundations,,64117-020-8,Simple,,,,true,Michigan,Grade 12,Science,Foundations,,,2026-03-27T17:30:26.000+0000,2026-03-27T17:30:26.000+0000
01tWj00000C38u2IAB,Common Core in Grade 1 Mathematics,,64117-028-4,Simple,,,,true,Missouri,Grade 1,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rlIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Colorado,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rmIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Connecticut,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rnIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Delaware,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38roIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,District of Columbia,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rpIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Florida,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rqIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Hawaii,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rrIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Idaho,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rsIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Illinois,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rtIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Indiana,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38ruIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Iowa,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rvIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Kansas,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rwIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Maine,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rxIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Maryland,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38ryIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Massachusetts,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38rzIAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Michigan,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s0IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Mississippi,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s1IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Missouri,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s2IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Montana,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s3IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Nebraska,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s4IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,Nevada,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s5IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,New Hampshire,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s6IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,New Jersey,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s7IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,New Mexico,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s8IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,New York,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38s9IAB,Common Core in Geometry,,64117-015-4,Simple,,,,true,North Dakota,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sAIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Ohio,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sBIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Oregon,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sCIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Pennsylvania,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sDIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Rhode Island,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sEIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,South Dakota,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sFIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Texas,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sGIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Utah,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sHIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Vermont,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sIIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Virginia,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sJIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Washington,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sKIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,West Virginia,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sLIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Wisconsin,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sMIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Wyoming,Grade 11,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sNIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Alaska,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sOIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Arizona,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sPIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,California,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sQIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Colorado,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sRIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Connecticut,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
01tWj00000C38sSIAR,Common Core in Geometry,,64117-015-4,Simple,,,,true,Delaware,Grade 12,Math,Common Core,,,2026-03-27T17:30:28.000+0000,2026-03-27T17:30:28.000+0000
